DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2021,44934.82,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2022,46884.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2023,48797.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2024,50409.61,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2000,1329.02,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2001,1422.53,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2002,1563.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2003,1910.96,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2004,2208.83,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2005,2676.86,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2006,3339.97,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2007,4414.23,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2008,5443.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2009,5447.33,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2010,5111.13,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2011,5312.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2012,5419.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2013,5766.16,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2014,6264.34,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2015,6814.57,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2016,7212.23,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2017,7772.59,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2018,8474.82,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2019,9144.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2020,9786.84,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2021,11229.49,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2022,12147.46,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2023,13418.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Latvia,2024,14550.22,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2005,11640.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2006,11950.15,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2007,12514.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2008,13542.87,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2009,13883.84,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2010,14473.93,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2011,15642.97,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2012,15999.95,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2013,16306.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2014,16010.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2015,16337.95,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2016,16926.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2017,17305.15,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2018,17890.15,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2019,19107.19,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2020,19652.90,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2021,18292.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2022,19784.81,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2023,20555.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Malta,2024,22859.04,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2000,21176.15,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2001,23516.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2002,24412.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2003,25207.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2004,25562.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2005,26118.14,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2006,27543.04,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2007,28361.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2008,28976.84,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2009,30291.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2010,30901.41,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2011,31612.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2012,31732.71,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2013,32992.17,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2014,33723.85,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2015,34551.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2016,34975.70,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2017,35426.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2018,35838.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2019,37402.24,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2020,39142.87,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2021,40660.61,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2022,42311.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2023,45156.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Netherlands,2024,47892.48,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2000,206788.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2001,224076.45,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2002,238074.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2003,246836.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2004,255986.13,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2005,268643.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2006,282046.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2007,296570.19,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2008,312312.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Norway,2009,322642.13,,
