DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,aircraft,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-02,272006,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-03,387291,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-04,457804,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-05,568123,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-06,948179,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-07,1341072,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-08,1483205,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-09,1381678,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-10,1208186,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-11,1113261,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2021-12,1241418,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-01,1100896,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-02,839306,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-03,1082973,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-04,1281450,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-05,1605476,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-06,1835827,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-07,1885095,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-08,1870390,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-09,1858038,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-10,1698211,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-11,1406086,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2022-12,1491274,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-01,1487943,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-02,1349367,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-03,1562952,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-04,1714811,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-05,1917338,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-06,2070978,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-07,2153811,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-08,2174427,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-09,2141278,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-10,2024316,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-11,1740049,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2023-12,1771926,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-01,1796266,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-02,1704112,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-03,1871284,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-04,1959518,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-05,2237735,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-06,2326668,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-07,2423915,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-08,2468017,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-09,2403619,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-10,2311930,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-11,1967524,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2024-12,2058516,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-01,2061819,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-02,1889273,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-03,2141405,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-04,2285056,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-05,2542255,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-06,2704343,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-07,2806999,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-08,2866419,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-09,2743643,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WARSZAWA/CHOPINA airport,2025-10,2611702,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-01,142687,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-02,137654,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-03,171598,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-04,153094,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-05,206308,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-06,237499,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-07,246511,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-08,239835,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-09,234739,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-10,204177,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-11,145952,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2010-12,141878,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-01,152104,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-02,132060,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-03,151452,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-04,166999,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-05,186964,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-06,202913,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-07,221540,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-08,224146,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-09,221829,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-10,188807,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-11,157035,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2011-12,164944,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-01,170309,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-02,149867,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-03,171352,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-04,240897,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-05,278702,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-06,294856,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-07,301549,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-08,262679,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-09,250369,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-10,217961,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-11,167173,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2012-12,167705,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-01,174687,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-02,156388,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-03,173958,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-04,205816,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-05,216315,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-06,238673,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-07,264651,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-08,262357,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-09,247501,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-10,215734,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-11,168829,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2013-12,158275,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-01,172002,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-02,154161,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-03,179059,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-04,195030,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-05,210347,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-06,248036,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-07,283134,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-08,289294,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-09,264519,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-10,230440,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-11,204380,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2014-12,187896,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-01,198284,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-02,186387,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-03,206662,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-04,223090,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-05,233530,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-06,277620,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-07,289342,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-08,286346,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-09,276786,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-10,237466,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-11,199929,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2015-12,198536,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Seats and berths,Passengers seats available,Total transport,Total,WROCLAW/STRACHOWICE airport,2016-01,198610,,
